Pollinators of Apocynaceae Database,,,,,,,,,,
,,,,,,,,,,
Observations in the database,5061,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Clade number,Subfamily,Tribe,Subtribe,Species,Country,Pollinators/Flower visitors,Higher taxon,Code,Reference,Name used in original publication
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Telchinia esebria ,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-565374,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Acraea natalica ,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-565373,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Hypolycaena philippus philippus,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-565372,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Zintha hintza hintza,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-565371,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Azanus moriqua ,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-565370,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Belenois gidica abyssinica,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-562980,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Mylothris agathina agathina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-562759,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Mylothris agathina agathina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-562725,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Ypthima asterope hereroica,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-555953,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Belenois aurota ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-552306,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Belenois creona severina,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-552305,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Cigaritis ella ,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-552294,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Cigaritis ella ,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-552293,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Protogoniomorpha anacardii nebulosa,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-551411,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Protogoniomorpha anacardii nebulosa,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-551398,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Virachola antalus ,Lepidoptera: Lycaenidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-21806,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,South Africa,Eurema brigitta brigitta,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-21805,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,Swaziland,Acraea neobule neobule,Lepidoptera: Nymphalidae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-564398,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale,Swaziland,Catopsilia florella ,Lepidoptera: Pieridae,3,Virtual Museum - Atlas of African Lepidoptera - http://vmus.adu.org.za/?vm=LepiMAP-564394,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale s.l.,Saudi Arabia ,unidentified insect,,3,Meve unpublished,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale s.l.,Saudi Arabia ,Anthrenus cf. ,Coleoptera: Dermestidae,3,Meve unpublished,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,unknown,Diptera: Tachinidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Bagrada hilaris,Hemiptera: Pentatomidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Apis mellifera,Hymenoptera: Apidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Megachile sp.,Hymenoptera: Megachilidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Scolia chrysotrichia,Hymenoptera: Scoliidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Bembex capensis,Hymenoptera: Sphecidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. thunbergii,South Africa,Vanessa cardui,Lepidoptera: Nymphalidae,2,Liede & Whithead 1991,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum viminale ssp. viminale,Aldabra,Mausoleopsis aldabrensis,Coleoptera: Scarabaeidae: Cetoniinae,3,Woodell 1979,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum wilfordii,Japan,Anterhynchium sp.,Hymenoptera: Eumenidae,2,Yamashiro et al. 2008,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum wilfordii,Japan,Carinoscolia melanosoma fascinata,Hymenoptera: Scoliidae,2,Yamashiro et al. 2008,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum wilfordii,Japan,Scolia oculata,Hymenoptera: Scoliidae,2,Yamashiro et al. 2008,
5,Asclepiadoideae,Asclepiadeae,Cynanchinae,Cynanchum wilfordii,Japan,Polistes snelleni,Hymenoptera: Vespidae,3,Yamashiro et al. 2008,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) boerhaviifolia,Chile,Lucilia sp.,Diptera: Muscidae,3,Christian Heyne Münster; unpublished,Diplolepis (Cynanchum) boerhaviifolium
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) boerhaviifolia,Chile,Apis mellifera,Hymenoptera: Apidae,2B,Christian Heyne Münster; unpublished,Diplolepis (Cynanchum) boerhaviifolium
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,unknown (2 spp.),Coleoptera,3,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,unknown,Coleoptera: Salpingidae,3,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,unknown,Hymenoptera: Braconidae,2,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,Colletes seminitidus(32),Hymenoptera: Colletidae,3,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,unknown,Hymenoptera: Formicidae,3,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Diplolepinae,Diplolepis (Cynanchum) diemii,Argentina,unknown,Hymenoptera: Ichneumonidae,2,Vásquez & Simberloff 2003,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Austrochthamalia teyucuarensis,Argentina,Unidentified,Diptera: Tephritidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Chloropetalum denticulatum,Brazil,Unidentified,Hymenoptera: Formicidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Apis mellifera,Hymenoptera: Apidae,3B,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,unidentified,Hymenoptera: Halictidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,unidentified,Lepidoptera: Hesperiidae,2,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Theclinae sp.,Lepidoptera: Lycaenidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Papilio sp.,Lepidoptera: Papilionidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Papilio thoas nealces,Lepidoptera: Papilionidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Theclinae sp.,Lepidoptera: Lycaenidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Emesis sp.,Lepidoptera: Riodinidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Dryas iulia,Lepidoptera: Nymphalidae,2,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,unidentified,Lepidoptera: Lycaenidae or Riodinidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Juditha molpe,Lepidoptera: Riodinidae,2,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Theclinae sp.,Lepidoptera: Lycaenidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,unidentified,Hymenoptera: Apidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Tetragonisca angustula,Hymenoptera: Apidae,2,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Trigona fuscipennis,Hymenoptera: Apidae,3,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria blepharopetala,Panama,Trigona muzoensis,Hymenoptera: Apidae,2,S. Sakai unpublished,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria martiana,Costa Rica,unknown,Hymenoptera: Apidae; Meliponinae,2,Skutch 1988,Fischeria funebris
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria martiana,Costa Rica,"""butterflies""",Lepidoptera,2,Skutch 1988,Fischeria funebris
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Actinote melanisans ,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Alesa prema ,Lepidoptera: Riodinidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Anartia amathea roeselia,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Apis mellifera,Hymenoptera: Apidae,3B,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Chauliognathus sp.,Coleoptera: Cantharidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Cobalopsis nero,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Dione juno suffamata,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Dynamine coenus,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Glutophrissa drusilla,Lepidoptera: Pieridae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Heliconius ethilla narcaea,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified 1,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified 2,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified 3,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified 4,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified 5,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Hypocrita bicolor,Lepidoptera: Arctiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Hypothyris euclea,Lepidoptera: Nymphalidae: lthomiinae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Hypselonotus fulvus,Hemiptera: Coreidae,4(3),Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Isanthrene melas,Lepidoptera: Arctiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Mesene monostigma,Lepidoptera: Riodinidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Mesene simplex celestes,Lepidoptera: Riodinidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Niconiades merenda,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Ortilia ithra,Lepidoptera: Nymphalidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Phoebis sennae marcellina,Lepidoptera: Nymphalidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Polistes versicolor,Hymenoptera: Vespidae: Polistinae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Saturnus reticulata conspicuus Hesperiidae,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Synapte silius,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Synargis victrix,Lepidoptera: Riodinidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Urbanus teleus,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Vettius marcus ,Lepidoptera: Hesperiidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Xenophanes tryxus,Lepidoptera: Hesperiidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Fischeria stellata,Argentina,Unidentified,Thysanoptera,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus denticulatus,Guyana,Flies,Diptera,2,Ollerton et al. unpublished,Matelea denticulata
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus denticulatus,Guyana,Large wasp,Hymenoptera: Vespidae,4?,Ollerton et al. unpublished,Matelea denticulata
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus edulis,Costa Rica,unknown (2 spp.),Diptera: Calliphoridae,3,"Heyne unpublished, via Meve",Matelea costanensis
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Diptera: Tachinidae,2A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Diptera: Calliphoridae,2A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Hymenoptera: Apidae,2A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Hymenoptera: Vespidae,2A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Apis mellifera,3A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus fraternus, Mexico ,unidentified,Butterflies,3A,Kunze 1999 ,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus grandiflorus,Mexico,unidentified flies ,Diptera: Sarcophagidae,2,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus grandiflorus,Mexico,unidentified flies ,Diptera: Sarcophagidae,3,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus grandiflorus,Mexico,Euglossa sp.,Hymenoptera: Apidae: Euglossini,4,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus grandiflorus,Mexico,Ants,Hymenoptera: ,4,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus grandiflorus,Mexico,Polistes sp.,Hymenoptera: Vespidae,4,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus jaliscensis,Mexico,Plebeia manantlensis,Hymenoptera: Apidae: Meliponini,3,"Alvarado-Cárdenas Leonardo, Islas Hernández Sofia, Gonzalez Ramirez Ixchel  unpublished",
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Misumenops sp.,Arachnida: Thomsidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Cyrtonota,Coleoptera: Chrysomelidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Colaspis sp.,Coleoptera: Chrysomelidae,4(3),Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Neda sp.,Coleoptera: Coccinellidae: Coccinellinae,4(3),Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Diabrotica limitata,Coleoptera: Chrysomelidae,4(3),Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Plecia sp.,Diptera: Bibionidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified,Diptera: Calliphoridae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified,Diptera: Sarcophagidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 1,Diptera,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 2,Diptera,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 3,Diptera,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified,Diptera: Culicidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified,Hemiptera: Coreidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Neomegalotomus,Hemiptera: Alydidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Zelus armillatus,Hemiptera: Reduviidae,4(3),Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Augochloropsis sp.,Hymenoptera: Halictidae Augochlorini,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Plebeia droryana,Hymenoptera: Apidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Tetragonisca angustula,Hymenoptera: Apidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Metapolybia cingulata,Hymenoptera: Vespidae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Mischocyttarus rotundicollis,Hymenoptera: Vespidae: Polistinae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Montezumia brethesi,Hymenoptera: Vespidae: Eumeninae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Pachymenes olympicus,Hymenoptera: Vespidae: Eumeninae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Pepsis sp.,Hymenoptera: Pompilidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Polistes  versicolor,Hymenoptera: Vespidae: Polistinae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Polistes actaeon,Hymenoptera: Vespidae: Polistinae,2,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Polybia fastidiosuscula,Hymenoptera: Vespidae: Polistinae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Acromyrmex sp.,Hymenoptera: Formicidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Camponotus sp.,Hymenoptera: Formicidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified,Hymenoptera: Formicidae,4,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 1,Hymenoptera: Apidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 2,Hymenoptera: Apidae,3,Keller - unpublished data,
5,Asclepiadoideae,Asclepiadeae,Gonolobinae,Gonolobus parviflorus,Argentina,Unidentified 3,Hymenoptera: Apidae,3,Keller - unpublished data,
